	Heart	Liver	Ovary	Testis	lung	Adrenal	Gallbladder	Pancreas	Kidney	esophagus	colon	Rectum	urinary_bladder	prostate	placenta
TBC1D5	0	41.41	189.32	151.64	31.45	97.17	0	83.78	0	19.69	14.19	41.02	46.42	67.5	0
OXA1L	66.88	56.94	57.85	59.57	0	101.8	26.86	30.72	51.52	0	26.01	25.07	0	0	0
RAP1B	0	2079.49	3641.2	4397.75	4233.46	2491.88	3443.79	2148.33	3843.13	2524.35	3516.75	3682.04	1745.85	4519.32	3527.07
HHATL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NDUFS8	0	583.04	710.85	650.69	354.2	1146.69	165.02	566.2	1107.82	887.06	319.6	462.1	383.43	337.89	1339.91
MZT2A	0	0	115.42	178.29	0	0	0	183.87	0	0	77.84	75.03	50.94	61.72	0
SHOC2	25.02	71	86.56	163.43	0	19.04	20.1	114.91	19.27	0	77.84	18.76	38.2	108.01	0
ATG5	25.02	113.59	317.37	237.69	0	114.24	80.37	275.77	0	0	194.58	75.02	101.86	154.29	0
SLC4A3	41.84	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HARS2	0	113.38	279.75	305.03	73.8	238.91	68.76	78.64	131.89	0	133.18	149.77	101.68	140.8	104.69
SYNE2	8.15	77.51	461.94	329.24	21.08	10.86	14.73	99.24	37.68	17.6	34.88	10.7	13.49	26.4	99.7
ARFGAP3	14.26	97.11	65.78	423.36	0	260.45	68.72	628.71	65.9	0	0	42.76	58.06	228.64	209.23
COL12A1	4.87	102.33	3130.35	3585.32	1751.62	0	1491.24	2399.35	596.83	252.48	795.94	1063.14	682.08	2232.97	17.88
HDAC3	0	18.86	76.66	39.47	0	50.59	0	30.53	25.6	0	77.55	49.83	16.92	20.5	0
DYNC1I2	0	270.78	1008.77	1065.8	587.51	1106.62	656.93	939.15	350.01	245.23	671.49	749.45	716.94	798.66	750.09
RAB2B	67.05	76.1	541.26	676.82	115.59	357.19	53.85	61.59	0	72.37	156.44	150.8	170.62	248.09	81.98
SCYL1	0	267.28	292.44	430.22	31.23	192.99	29.1	199.66	13.95	0	84.53	54.32	55.31	145.22	66.44
BOLA3	67.01	0	0	0	0	0	0	123.11	103.23	0	104.23	0	0	82.65	0
GYPA	0	112.84	57.32	118.06	85.69	75.66	239.53	182.63	0	0	0	0	0	0	121.56
CNN3	66.87	354.24	642.71	1085.44	1767.78	1255.44	1647.21	3030.6	1304.98	336.86	624.17	467.94	839.6	1319.78	872.27
UBE4A	33.11	165.39	465.93	330.36	102.76	332.68	10.64	133.85	0	14.3	92.72	69.52	87.65	138.88	32.39
AP1M1	66.83	0	886.3	1071.44	230.41	508.6	214.7	644.56	823.61	72.13	389.83	425.86	170.07	453.35	735.44
SERPINB5	0	0	0	45.8	299.16	29.35	0	0	0	5452.59	0	0	588.81	689.68	0
COL4A2	0	445.43	257.01	201.38	2839.66	1305.22	3354.16	2323.02	3776.49	386.96	1740.84	2033.94	1592.9	1983.88	924.14
GRIN2D	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TJP2	66.65	337.03	607.99	618.9	292.5	46.12	116.81	367.38	46.68	65.41	103.69	63.6	104.86	164.43	103.74
C1orf229	66.65	0	0	0	0	0	0	0	51.34	0	0	0	67.85	0	0
SLC12A2	0	7.01	28.49	73.34	10.65	28.2	39.68	56.73	28.54	0	220.94	259.26	6.29	137.1	0
C6orf57	66.46	0	0	0	0	101.17	0	0	0	0	0	0	67.66	0	0
LARS	66.4	267.24	682.27	666.75	239.36	532.94	106.67	909.42	102.3	65.16	272.32	262.49	159.77	238.27	147.63
WDR81	11.5	30.47	190.15	95.63	19.83	58.36	43.12	133.85	0	0	35.79	51.74	66.35	52.02	0
CREG1	0	38.27	0	40.04	58.13	1026.42	0	0	51.94	72.79	0	0	0	0	164.92
BAX	38.32	434.95	972.21	1228.71	1255.12	758.22	615.53	1407.95	708.38	1158.07	1013.3	746.91	585.09	850.74	1686.79
RRS1	0	246.04	227.26	140.42	0	0	31.65	543.04	0	42.54	0	29.55	0	0	0
PITPNA	25.52	347.63	706.39	1182.08	219.99	621.55	409.97	656.42	511.12	606.03	555.8	727.07	441.65	912.89	1061.05
C9orf123	66.22	0	152.75	0	0	0	0	0	0	0	0	0	0	81.69	0
ERH	66.21	0	458.18	471.83	684.91	302.36	106.37	973.2	204.02	0	515.01	496.42	539.23	490.03	323.87
ZC3H4	0	26.28	86.77	109.97	9.98	8.81	9.3	106.33	8.92	12.49	36.01	34.71	5.89	42.83	28.31
MRP63	66.18	75.12	76.32	78.59	0	201.46	0	0	101.95	0	102.94	0	0	0	0
RBX1	66.13	0	152.54	157.09	114.01	100.66	212.47	0	0	0	102.88	198.32	0	81.57	0
GTF2E2	0	83.65	84.99	204.22	0	0	0	45.13	0	0	38.21	0	0	0	0
APOM	0	0	132.14	45.36	65.84	58.14	0	0	0	82.45	0	0	116.64	0	0
BYSL	16.36	0	75.49	97.18	0	74.73	52.58	120.26	0	0	50.91	49.08	0	20.19	0
GDAP1	0	22.28	158.49	233.16	0	239.07	0	324.62	30.25	0	122.16	58.87	59.96	121.08	0
LRBA	7.63	147.26	105.61	75.53	8.77	112.29	8.17	210.3	47.03	32.95	106.84	76.28	54.38	141.19	31.1
PALD1	0	0	19.35	49.82	28.93	12.77	13.48	15.41	0	18.11	78.3	0	17.08	41.39	41.04
CEP41	0	0	135.78	256.34	0	59.73	63.04	108.15	30.23	0	30.52	29.42	19.97	72.61	95.98
RBFOX2	0	0	22.63	23.3	0	0	63.03	0	0	0	0	0	0	48.4	0
ATL2	12.26	27.82	98.95	203.78	42.26	186.56	39.38	45.03	0	52.92	114.39	183.77	162.19	226.76	89.92
TNFAIP2	0	25.36	12.88	79.61	38.52	85.02	161.51	143.67	0	0	52.13	33.5	102.35	110.23	0
RAB39B	65.93	0	38.02	0	0	50.18	0	60.57	0	0	0	0	0	40.66	80.63
ARPP19	65.87	74.77	683.71	1017	0	0	529.07	726.11	0	284.4	204.93	592.61	1005.8	812.48	322.19
ZRANB3	65.86	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CRLF3	0	0	169.3	271.2	0	0	131.01	149.83	0	0	76.12	97.83	49.81	120.71	0
ARGLU1	0	0	140.92	116.09	0	0	0	0	0	0	0	36.64	0	30.14	0
CDK11A	0	50.43	245.92	274.35	0	27.05	0	48.97	0	0	13.82	53.29	9.04	54.79	43.46
FIGNL1	65.75	87.07	75.82	65.07	18.89	0	0	0	50.64	0	34.09	16.43	0	54.06	0
CYGB	0	0	306.14	450.38	326.88	230.89	426.42	696.71	0	245.59	412.94	454.89	424.64	514.53	278.23
TESC	65.59	0	0	116.85	0	0	52.68	783.31	0	0	0	0	166.93	40.45	0
ARHGAP18	0	0	137.34	231.44	111.99	774.52	52.17	358.02	0	0	33.68	32.47	22.04	40.06	79.43
RAB32	0	479.18	337.05	539.92	783.75	444.85	156.49	417.61	250.13	0	505.14	438.22	297.5	280.38	0
BET1L	65.52	148.76	377.84	389.1	112.96	0	0	361.15	0	0	101.93	98.25	0	242.47	0
MPPED2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DPP6	0	9.44	9.59	19.76	0	0	0	0	25.63	0	155.27	62.36	0	0	0
KDELR2	0	1131.84	0	118.42	57.3	151.78	0	61.06	153.61	0	51.7	99.67	0	0	81.29
MTG1	65.4	24.74	0	0	0	33.18	0	0	0	0	0	0	0	0	53.31
PRDM6	0	0	14.52	0	0	0	0	0	0	0	0	18.88	25.64	0	0
ERI3	65.39	98.97	201.12	129.44	37.58	66.36	0	80.1	268.65	94.11	101.73	0	155.33	80.66	53.31
EFTUD1	0	44.08	44.78	161.4	0	59.1	62.37	83.23	0	0	30.2	58.22	19.76	23.95	15.83
SEPT6	65.31	166.79	1299.24	2132.95	394.06	596.44	472.09	929.87	201.22	70.49	1320.68	1542.3	781.14	886.09	159.72
SLC29A1	32.33	128.43	55.92	95.98	167.19	196.83	0	29.7	0	0	50.29	24.24	65.82	19.94	158.12
CRNKL1	0	36.69	186.39	172.75	41.79	73.8	38.94	193	12.45	52.33	75.42	36.35	8.23	59.8	39.52
SEC11C	0	812.66	0	0	584.65	516.2	60.53	1176.87	232.2	0	410.31	565	0	325.34	552.92
MYO18B	14.23	0	0	0	0	0	0	0	0	0	4.43	0	5.79	10.53	0
KCMF1	0	21.97	66.96	45.97	0	58.91	31.09	35.55	0	0	0	58.03	39.4	0	0
CAMKK2	0	0	14.46	29.78	0	0	0	23.03	0	0	19.5	18.8	12.76	61.86	0
TXNL4A	0	54.89	278.85	114.86	83.37	220.82	0	0	0	0	75.22	0	98.45	178.94	0
MYH15	65.05	0	0	0	0	5.5	11.61	6.64	0	0	0	5.42	0	4.46	0
MFN2	0	277.26	325.04	368.2	32.39	286	105.64	207.12	86.84	20.28	277.67	140.87	229.52	312.87	114.88
ALDH3A1	0	36.57	0	0	0	0	25.87	88.78	0	4763.72	50.11	0	49.19	39.73	39.39
DPP9	8.26	131.27	142.9	196.22	14.24	50.3	53.08	75.88	12.73	17.83	128.5	86.7	50.45	152.84	0
PSMC1	0	842.99	1084.89	1548.41	540.58	678.26	344.64	1030.89	457.65	178.14	590.46	618.64	571.2	610.69	1009.03
NTRK1	64.94	10.53	0	0	0	0	0	0	0	0	0	0	0	0	0
RPAP3	0	12.17	272	369.22	0	146.86	17.22	236.34	0	0	33.35	48.22	0	39.67	26.22
CDK18	14.98	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TLK1	9.36	0	10.8	66.72	0	0	0	34.4	0	0	0	0	0	0	0
FERMT3	21.37	521.64	184.88	165	534.31	130.14	703.88	628.3	131.72	92.28	465.49	464.71	163.19	250.46	810.24
DDX47	0	36.38	129.39	266.48	0	0	77.24	117.78	0	34.6	0	0	0	39.54	0
PADI4	10.96	0	0	0	0	0	17.6	0	0	0	85.23	0	11.15	27.03	0
CHMP2A	64.67	330.33	522.07	844.84	167.23	1968.7	571.36	653.45	249.07	69.8	553.28	436.35	263.32	438.71	0
C5	64.66	220.19	611.49	496.59	81.75	583.97	720.16	158.39	776.99	316.4	395.63	77.56	386.15	276.49	94.88
OTUD6B	24.01	27.25	138.43	171.06	41.39	73.08	231.38	88.21	36.98	0	37.34	107.99	73.31	59.22	58.71
CSHL1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5394.69
TRA2A	49.66	84.56	429.57	501.35	42.81	340.18	0	182.48	114.77	268.03	38.63	37.23	25.28	61.26	910.93
TAP1	27.92	116.21	161	143.69	433.21	99.16	29.9	119.69	14.34	60.27	202.68	195.37	66.32	137.75	68.28
TENC1	15.96	175.12	509.24	398.05	128.4	178.15	256.38	371.41	65.57	11.48	157.24	183.47	449.49	275.6	13.01
BEX5	64.41	0	0	76.5	222.09	0	0	118.34	99.23	139.05	0	386.33	65.57	238.35	0
MZT1	0	0	0	0	0	0	0	175.88	147.48	0	148.92	0	0	236.16	234.13
GAP43	0	0	188.72	0	0	597.78	52.57	481.01	0	141.3	560	1226.79	266.52	686.24	320.15
GNG11	0	0	0	0	0	0	153.75	0	0	0	148.89	287.02	0	118.05	0
CDK2	0	54.31	193.13	142.06	0	0	0	0	0	51.65	37.21	35.87	0	29.51	585.08
RING1	0	65.15	110.32	249.93	0	0	30.73	175.74	0	0	29.76	57.37	38.95	94.39	0
RPL10A	0	3302.48	3581.57	3688.26	2648.76	2288.9	1365.33	4804.64	2064.81	423.42	2491.73	2009.66	1597.3	2419.29	3437.73
AP4S1	0	54.18	110.1	170.07	0	0	0	0	0	0	0	0	48.59	0	0
GUSB	0	1393.21	162.85	141.9	580.49	727.46	87.24	199.55	502	23.45	253.44	146.58	55.28	120.58	132.82
PTBP3	0	30.87	141.15	209.96	46.89	0	21.85	349.78	62.85	0	105.77	81.56	41.53	100.64	66.52
C15orf38	0	73.88	300.25	657.04	168.31	99.07	52.28	0	0	0	404.99	536.76	165.64	361.26	238.76
CTNNA3	0	0	0	0	0	0	0	0	0	0	12.65	0	0	0	0
NEFM	0	0	9.14	0	0	385.84	25.45	0	24.41	0	0	11.88	40.32	586.24	0
SF3A1	63.92	425.01	810.96	1377.41	488.05	347.51	190.71	922.77	28.14	78.86	426.17	479.26	92.96	439.3	201
PDE5A	0	0	0	67.49	14	0	13.04	74.58	0	0	277.83	194.77	8.26	360.49	0
TEX264	0	215.6	410.72	451.16	40.93	433.67	152.56	261.72	73.15	0	110.8	35.6	72.51	87.85	58.06
PMVK	332.14	1508.07	1361.98	1534.04	445.36	898.79	296.42	1084.83	1023.38	79.67	631.49	387.35	638.65	910.41	1083.06
VPS28	63.85	72.48	405.02	758.34	165.12	194.38	153.86	234.62	98.37	0	496.64	430.84	227.5	393.79	78.08
CSTA	0	669.74	0	175.18	635.74	112.26	473.9	406.5	113.62	14966.21	0	331.76	75.08	181.94	721.49
SRA1	31.62	35.89	0	262.85	0	48.13	50.79	116.18	0	0	49.18	0	128.74	78	0
EPN2	0	13.45	0	56.31	20.43	0	19.04	21.78	0	25.59	18.44	35.55	0	29.24	57.98
RNF114	31.59	35.86	255.04	487.76	0	0	0	232.16	0	0	98.29	94.74	160.8	77.93	0
CCBL2	47.38	125.48	491.75	656.44	81.68	216.34	152.21	551.26	97.32	0	98.26	165.76	112.53	272.71	77.24
GSTA4	0	35.85	182.1	337.55	0	1249.78	0	0	0	0	0	0	0	0	231.7
SNRPB2	63.7	361.53	440.78	680.87	384.36	387.84	255.82	409.6	294.4	0	346.81	477.56	194.53	275	233.68
TSSC4	0	26.84	27.27	112.34	40.77	0	0	0	0	0	36.79	0	24.07	58.34	0
PRUNE	0	91.77	242.43	211.24	0	49.23	25.97	118.83	49.82	34.91	50.31	24.25	82.3	79.78	0
MTDH	63.58	1342.31	1187.84	1147.71	372.66	1103.23	224.69	1495.11	58.77	164.7	494.5	381.32	258.88	501.89	62.19
TGOLN2	63.52	414.61	329.67	320.63	164.27	870.23	280.62	583.53	24.47	0	172.93	214.31	64.66	235.06	388.39
ASPSCR1	0	76.55	279.99	592.68	23.25	61.59	86.67	322.13	20.78	0	104.9	121.34	54.92	99.82	65.97
GSTM4	63.51	0	256.37	264.01	54.75	145.01	204.05	175.03	97.85	68.55	98.8	190.47	290.94	78.34	0
IQGAP2	0	3816.63	539.15	480.47	216.99	540.54	166.08	1998.55	318.55	29.11	587.37	714.45	137.28	815.05	1121.33
YIF1B	0	53.51	54.37	139.98	81.28	107.64	0	86.62	36.32	50.89	36.67	0	0	29.08	115.3
GALK2	0	310.92	130.08	114.82	0	318.83	77.65	355.23	273.05	0	150.39	72.48	32.8	79.5	0
DOCK1	0	17.11	95.64	107.44	0	34.43	18.17	55.4	0	8.14	17.59	28.26	30.7	27.9	18.44
PURB	48.84	110.87	422.44	493.02	168.39	223.02	392.27	0	188.1	0	379.86	256.31	323.15	240.96	477.76
VAMP5	63.39	71.96	292.43	75.29	546.42	96.49	101.83	0	0	0	98.61	190.1	451.71	156.38	155.03
SDHAF1	63.39	0	0	75.28	0	0	0	0	0	0	0	0	64.52	0	0
IFNK	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BCKDHA	1190.13	1277.91	408.06	553.92	110.91	612.01	103.34	975.07	1486.62	34.72	400.29	409.96	180.09	297.56	157.33
PHYH	63.19	478.17	0	75.05	0	160.3	0	0	227.14	0	0	31.58	0	0	0
KRT7	63.19	699.3	18.22	18.76	12799.48	0	1268.77	3482.58	3382.67	306.91	24.57	47.37	2653.25	2571.93	24454.34
ZNF579	0	0	77.36	15.93	0	40.84	21.55	24.65	0	0	0	0	0	0	0
SEC23B	0	181.13	173.2	278.69	97.09	228.6	90.47	1431.31	0	81.05	262.82	281.48	47.77	243.13	298.42
KIAA1967	63.11	295.48	1091.7	871.27	407.98	576.34	253.43	724.62	36.46	34.06	319.04	413.98	184.69	418.38	385.84
UBE2B	46.89	0	54.08	55.69	0	71.37	0	0	72.23	0	72.94	70.3	0	0	0
FAM21A	11.03	93.9	159.01	196.5	28.52	235.05	53.16	233.04	42.48	47.62	60.05	66.15	56.14	115.64	53.95
C1orf174	0	35.47	72.08	0	0	0	0	0	0	0	0	0	0	0	0
PKN1	7.81	17.73	36.03	46.38	26.93	47.55	12.55	57.4	12.03	0	24.3	11.71	15.9	38.53	0
CBX8	0	0	21.57	133.29	0	28.47	0	103.09	0	0	0	0	0	0	45.75
MRPL19	242.05	192.33	139.58	258.72	125.19	405.28	0	222.35	410.19	0	263.57	72.59	49.28	89.57	295.98
METTL14	0	17.67	53.85	55.46	26.83	23.69	50.01	57.19	0	0	24.21	0	15.84	19.2	0
SMIM4	0	0	0	110.86	160.92	284.17	0	0	143.8	0	145.2	0	0	115.14	0
DSCR4	62.66	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PPP2R5C	0	0	15.33	0	0	40.47	0	0	0	0	20.68	0	0	0	0
GRIPAP1	8.46	105.59	263.32	271.16	189.52	437.64	108.67	590.37	52.11	18.26	118.39	177.52	34.43	177.32	165.45
TMEM165	23.25	211.17	160.91	276.18	200.45	353.97	224.14	555.4	0	0	144.7	69.74	142.03	344.2	170.62
ERLIN1	62.56	923.14	1082.22	1040.16	395.45	571.34	535.97	727.91	481.88	180.07	519.01	406.48	275.96	565.87	1478.96
KIAA1143	0	0	0	110.4	0	0	0	85.39	0	0	0	0	0	0	0
ADPRHL2	62.52	141.95	721.09	1262.38	143.72	285.52	301.32	727.52	385.3	44.99	389.05	343.76	339.46	591.27	101.94
PRCC	0	0	53.58	183.91	0	23.57	24.88	113.8	0	0	0	0	15.76	38.2	151.49
RNF20	21.42	56.74	107.07	169.63	61.56	108.7	22.94	118.08	11	30.83	33.33	42.83	7.27	52.85	52.4
PPP6R2	0	140.48	160.57	238.85	0	0	12.43	85.26	0	0	36.1	34.79	31.5	57.24	18.92
AMDHD2	18.55	21.06	128.39	308.5	0	84.73	0	34.09	57.17	0	115.45	55.64	18.89	22.89	0
PBDC1	62.3	141.44	215.56	369.97	214.82	569.01	150.13	972.95	383.93	739.74	484.59	887.49	285.4	806.91	228.56
CSNK2A1	0	408.2	1223.48	896.89	464.98	821.08	57.77	330.34	609.41	388.16	503.47	188.73	292.86	332.68	1275.25
CTNNA2	0	0	222.23	503.47	0	93.86	0	127.45	0	0	0	11.56	31.38	0	207.35
SSTR5	62.12	0	71.64	49.18	35.7	0	33.26	228.25	63.8	89.4	0	31.05	21.08	25.54	151.92
MTX1	0	340.08	363.71	468.19	163.11	984.09	50.66	318.67	655.9	170.2	294.35	189.15	112.36	233.4	308.51
CD47	46.1	78.5	239.26	219.01	1033.23	175.44	185.15	127.05	35.51	199.05	215.15	241.94	398.91	511.78	112.75
RABL3	30.72	104.61	248	547.27	158.88	327.32	148.05	846.59	47.33	0	95.58	138.19	125.09	227.35	75.13
PPCS	47.74	650.3	523.06	453.6	205.76	436.01	345.11	438.55	441.29	154.59	445.59	536.89	194.4	471.09	175.14
MYH8	61.95	4.14	0	0	0	0	0	6.69	0	1124.88	0	0	0	0	0
KARS	345.93	798.88	1444.5	1671.7	658.07	508.4	229.95	1577.91	385.92	334.77	742.24	733.33	473.57	573.82	495.94
CLASP2	11.5	39.17	126.03	198.09	9.92	61.28	73.91	147.93	17.72	24.83	53.68	51.74	40.98	85.13	0
C17orf85	0	39.16	159.13	204.84	0	52.51	0	126.75	0	0	17.89	0	11.71	42.55	0
C9orf63	61.87	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ATP6V1B1	57.13	129.7	82.36	84.81	73.87	195.66	68.83	236.16	1738.27	30.83	177.74	128.49	43.62	105.7	34.93
RCOR1	0	17.38	70.62	127.26	0	0	0	56.25	0	0	0	22.95	15.58	37.76	37.44
MAK16	0	0	0	27.26	0	69.87	0	126.49	0	0	0	0	0	0	0
ALKBH5	0	0	169.22	304.96	0	0	29.46	134.79	0	0	28.53	0	0	22.62	0
F9	407.6	142.36	542.4	539.94	81.08	596.56	629.58	115.21	1835.52	101.53	243.87	70.52	159.59	657.45	38.34
KLRC1	61.69	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GNAL	54.96	103.98	295.79	87.03	31.58	0	0	67.32	28.22	0	142.49	109.88	74.6	45.19	44.8
C12orf57	61.6	0	71.04	219.46	318.57	0	0	226.33	0	0	383.27	184.72	125.41	227.93	0
TMEM230	61.55	139.73	212.95	365.5	106.11	468.44	0	226.16	0	0	191.49	92.29	125.31	227.76	0
GEMIN5	4.81	43.72	249.88	223.01	8.3	58.63	23.2	70.77	7.42	0	44.94	21.66	44.11	77.2	0
SEL1L	9.15	446.4	263.69	358.44	173.44	236.66	117.53	604.89	14.09	0	113.81	68.57	37.24	135.37	536.8
DNAJC30	0	0	72.12	0	0	95.19	0	0	48.17	0	0	0	0	0	0
IFT46	0	0	27.3	224.94	0	0	0	0	0	0	0	0	0	0	0
RAB3GAP2	36.43	153.58	306.08	197.77	26.91	198.02	16.72	105.17	32.07	44.94	40.47	15.61	74.16	102.7	50.91
CC2D1A	15.6	79.69	107.95	185.28	0	11.87	12.53	243.62	0	16.84	72.8	46.78	79.4	86.59	38.15
VTI1B	0	172.62	210.46	325.1	157.31	138.89	244.29	502.91	187.43	65.66	236.57	0	30.96	150.06	0
YTHDF2	0	14.78	180.22	216.52	0	39.64	41.84	239.24	0	0	20.26	19.53	13.26	48.19	63.69
FKBP15	0	89.64	147.12	144.28	20.94	295.88	39.03	167.4	9.36	0	56.7	72.87	55.65	74.92	103.99
CHAMP1	0	0	84.05	54.1	0	0	14.63	66.95	0	0	14.17	0	0	22.47	0
KIAA1217	7.58	60.25	61.21	301.66	45.75	63.48	103.53	348.25	46.72	49.1	76.66	96.63	92.62	112.23	64.9
TACSTD2	22.73	361.24	0	0	862.15	0	73.03	1002.3	455.26	2061.03	0	0	161.98	644.88	55.59
BCAS2	0	176.3	680.68	737.85	267.76	47.28	199.6	570.7	143.57	201.18	289.93	93.16	94.86	344.84	151.94
SLAIN2	25.96	73.66	29.94	231.21	0	0	20.85	119.22	0	0	20.19	38.92	13.21	64.03	63.48
MPP1	31.04	123.33	143.21	147.47	53.52	70.88	249.34	285.17	167.39	0	72.44	69.82	110.6	114.87	1176.77
FUCA1	45.36	446.2	139.49	269.34	130.32	391.22	72.86	194.44	559.01	97.92	870.19	340.05	76.95	335.67	369.75
CDC16	11.33	38.58	182.9	161.44	19.53	103.46	0	62.44	0	0	17.62	16.99	23.06	55.89	27.7
DDX5	58.69	666.25	676.92	975.91	566.65	393.1	339.43	754.84	307.44	126.71	438.26	316.83	227.05	289.59	459.34
MPDU1	60.94	795.55	140.57	72.38	420.27	556.6	48.95	223.94	469.45	328.91	47.4	0	62.04	112.76	1341.43
BCL2	0	0	178.21	110.11	159.83	0	49.64	56.78	0	66.71	0	139.01	31.46	114.36	151.16
JMJD7	22.59	0	156.32	134.15	0	0	0	0	0	48.77	35.14	0	91.99	167.19	0
C1R	60.79	299.01	490.75	433.17	262	400.96	1350.83	335.04	31.22	109.36	488.57	334.21	257.84	474.87	24.78
THAP4	25.81	0	0	0	0	0	0	23.71	79.54	27.86	20.08	0	0	15.92	0
TBC1D24	38.7	161.08	44.64	137.9	44.48	39.27	62.17	308.12	159	0	60.21	116.07	52.53	95.48	31.55
TSPYL5	0	0	1057.61	1110.47	0	27.37	0	33.04	0	0	0	0	36.61	44.36	0
TMEM201	0	0	51.84	13.35	0	34.21	0	41.29	17.31	0	0	0	0	0	27.48
KDSR	44.86	331.01	698.48	852.49	116.01	443.87	180.17	370.9	69.11	193.7	418.72	336.34	319.68	608.7	219.43
UBE2R2	0	0	68.92	141.95	0	45.48	96	329.37	0	0	46.48	89.61	30.42	36.86	0
MOB2	60.29	34.22	104.3	250.61	51.97	45.89	48.43	55.38	0	0	234.47	180.8	245.49	223.1	0
PTPRA	0	10.17	340.98	117.05	30.89	40.91	43.18	98.76	13.8	19.34	83.62	13.43	82.08	110.51	43.82
UBAC1	35.81	20.32	103.24	212.63	0	27.25	0	65.79	27.58	38.65	55.7	80.54	109.35	110.42	0
CHAD	60.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RABEP2	0	29	29.47	15.17	0	427.78	41.04	211.22	19.68	0	178.84	76.62	39.01	157.57	31.24
ARHGAP28	0	0	11.41	23.5	17.05	0	15.89	36.35	15.24	0	30.77	14.83	10.07	0	0
COA3	1729.86	1021.06	478.81	821.78	1073.61	737.27	111.15	635.62	746.2	298.75	645.83	622.51	493.06	512.09	0
CORO1B	59.87	492.68	517.83	515.48	232.22	546.76	504.89	659.93	368.92	193.86	908	1166.96	868.43	1181.49	183.02
YTHDF3	12.71	173.14	263.86	150.96	0	77.39	0	116.76	0	0	79.09	38.12	12.94	62.71	62.17
SLC2A4	0	0	0	0	0	0	0	0	0	0	92.19	22.22	90.49	0	0
DESI1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SERPINA5	0	40.35	676.36	1076.43	153.19	54.1	114.19	65.3	602.33	38.36	138.23	0	54.27	504.17	43.46
MEF2A	0	0	0	0	0	0	0	27.21	0	0	0	0	15.08	0	0
TSC22D1	0	0	0	0	12.76	0	0	0	0	0	0	11.1	0	0	36.2
CCDC93	11.09	163.64	319.73	395.11	191.18	506.39	89.07	468.59	239.18	0	362.26	249.42	90.31	191.5	162.72
COG6	0	25.15	153.3	131.56	19.1	118.03	0	162.81	0	0	68.93	16.61	22.55	95.64	27.09
DAB2	0	11.18	90.84	93.54	118.81	194.82	189.78	361.76	925.21	21.25	61.26	147.62	60.13	60.72	1203.89
CCDC51	53.16	181.02	40.87	189.39	0	242.74	28.46	97.66	27.3	0	55.13	106.27	18.04	21.86	43.33
CTNNBIP1	0	0	0	0	0	0	0	325.26	0	382.19	0	132.73	0	218.37	0
MCCC1	0	1385.41	639.82	826.59	365.18	905.87	259.26	1723.45	1429.64	21.78	564.87	453.74	318.31	572.32	197.35
MTMR2	0	0	76.54	91.96	0	16.84	35.54	40.65	0	0	17.21	0	22.52	68.22	0
NFIX	0	0	254.86	157.47	50.8	0	71	0	0	0	22.92	22.09	0	109.03	0
TSPAN7	0	0	0	0	0	627.32	0	216.33	0	0	91.59	44.14	0	36.31	0
PUS7L	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CSNK1D	0	19.47	98.9	122.21	0	0	0	31.51	0	0	26.68	25.72	52.37	42.31	0
PAPOLA	0	66.73	316.41	197.83	16.89	44.74	0	108.01	15.1	0	30.48	0	19.95	60.43	0
GTF3C3	0	9.1	101.68	104.71	0	12.2	12.88	58.9	0	0	0	0	8.16	29.66	0
SORT1	8.82	20.02	244.03	314.13	91.2	134.2	155.79	129.58	67.91	114.2	82.29	26.44	26.92	152.25	129.37
DGAT1	0	133.35	118.55	156.96	50.63	268.22	0	26.98	22.62	0	114.21	110.09	14.95	0	71.82
PRR15	59.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C1QTNF3	0	0	0	0	0	0	96.61	0	0	64.92	46.78	45.09	30.61	0	0
MAD1L1	0	0	169.05	232.11	16.85	0	15.7	323.15	0	0	0	29.3	9.95	48.21	143.39
DNTTIP1	21.93	0	101.17	130.23	0	0	35.23	80.58	0	0	0	32.88	0	27.05	0
UGDH	59.01	5358.48	1071.85	840.97	432.35	449.1	971.61	1409.34	1886.32	1178.32	2042.38	1835.94	720.82	1128.16	1551.36
KCNH8	59.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADCY5	23.37	0	0	0	0	0	9.39	0	0	0	9.09	0	11.9	36.04	0
RCOR3	0	0	117.9	104.07	0	0	0	26.83	0	0	0	0	0	18.01	0
RPP14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNX32	0	39.72	0	0	0	0	0	0	26.95	113.3	0	0	0	0	0
