ID	AveExpr	log2FC	Pvalue	FDR	Case	Control	des	substrates	direction	productions	subSystemes	genes
SUCCt4_2	9.03564442317191	0.340710572502884	0.579384510797476	0.932690333429439	9.2 +/- 1.46	8.86 +/- 1.64	Succinate Transport via Sodium Symport	2.0 na1[e] + succ[e]	<=>	2.0 na1[c] + succ[c]	Transport, extracellular	SLC13A2
SUCD1m	-4.1883044263861	-0.360459790690633	0.577422042263144	0.932690333429439	-4.36 +/- 1.55	-4 +/- 1.7	Succinate Dehydrogenase	fad[m] + succ[m]	<=>	fadh2[m] + fum[m]	Citric acid cycle	SDHA;SDHB;SDHC;SDHD
SUCOAS1m	-2.98593390602285	0.857672999733508	0.0963162368698877	0.926470532105121	-2.57 +/- 0.9	-3.43 +/- 1.56	Succinate- Coenzyme A Ligase (GDP-Forming)	coa[m] + gtp[m] + succ[m]	<=>	gdp[m] + pi[m] + succoa[m]	Citric acid cycle	SUCLG1;SUCLG2
SUCOASm	-3.76160347640617	-0.633480289816486	0.204996002683685	0.926470532105121	-4.07 +/- 0.94	-3.43 +/- 1.5	Succinate- Coenzyme A Ligase (ADP-Forming)	atp[m] + coa[m] + succ[m]	<=>	adp[m] + pi[m] + succoa[m]	Citric acid cycle	SUCLA2;SUCLG1
SULFOX	-9.46607127174947	-0.0285693971451924	0.802394117839734	0.992331289744284	-9.48 +/- 0.22	-9.45 +/- 0.26	Sulfite Oxidase	2.0 ficytC[m] + h2o[c] + so3[c]	->	2.0 focytC[m] + 2.0 h[c] + so4[c]	Methionine and cysteine metabolism	SUOX
TAURt4_2_r	9.24642721543269	0.767635953776686	0.128480215066092	0.926470532105121	9.61 +/- 0.93	8.85 +/- 1.51	Taurine Transport (Sodium Symport) (2:1)	2.0 na1[e] + taur[e]	<=>	2.0 na1[c] + taur[c]	Transport, extracellular	SLC6A6
TCHOLAt	8.1211104222434	0.684163112449823	0.226398421811932	0.926470532105121	8.45 +/- 1.33	7.77 +/- 1.48	Taurocholate Transport via Bicarbonate Antiport	hco3[c] + tchola[e]	<=>	hco3[e] + tchola[c]	Transport, extracellular	SLCO1A2;SLCO1B1;SLCO1B3;SLCO4A1
TCHOLAte	6.8079659708072	-0.566058950964609	0.130986848329404	0.926470532105121	6.54 +/- 0.31	7.1 +/- 1.28	Bile Acid Intracellular Transport	tchola[e]	<=>	tchola[c]	Transport, extracellular	
TCHOLAtx	1.03672821565206	-1.51093472999647	0.698863911699522	0.965440995969551	0.31 +/- 10.32	1.82 +/- 9.39	Bile Acid Intracellular Transport	tchola[x]	<=>	tchola[c]	Transport, peroxisomal	
TDCHOLAte	6.99889234419272	0.292864099602392	0.47338875310219	0.932690333429439	7.14 +/- 1.21	6.85 +/- 0.75	Bile Acid Intracellular Transport	tdchola[e]	<=>	tdchola[c]	Transport, extracellular	
TDCHOLAtx	3.21467280543732	-6.31618262831778	0.0245965702303509	0.926470532105121	0.18 +/- 9.25	6.5 +/- 1.38	Bile Acid Intracellular Transport	tdchola[x]	<=>	tdchola[c]	Transport, peroxisomal	
THBPT4ACAMDASE	-10.1193513489252	0.47909939212815	0.123808597234724	0.926470532105121	-9.89 +/- 0.63	-10.37 +/- 0.86	Tetrahydrobiopterin-4A-Carbinolamine Dehydratase	thbpt4acam[c]	->	dhbpt[c] + h2o[c]	Tetrahydrobiopterin metabolism	PCBD1
THCHOLSTOICtm	-14.1840432797939	0.175688103842139	0.361246664940933	0.926470532105121	-14.1 +/- 0.53	-14.28 +/- 0.36	Lipid, Flip-Flop Intracellular Transport	thcholstoic[m]	<=>	thcholstoic[x]	Transport, peroxisomal	
THD1m	-5.16112188177553	-0.0694613850881662	0.694646860167485	0.965440995969551	-5.19 +/- 0.37	-5.13 +/- 0.46	NAD (P) Transhydrogenase	h[c] + nadh[m] + nadp[m]	->	h[m] + nad[m] + nadph[m]	NAD metabolism	NNT
THFtm	-7.90640325375263	-0.119854871605781	0.548260354807111	0.932690333429439	-7.96 +/- 0.39	-7.84 +/- 0.56	5, 6, 7, 8-Tetrahydrofolate Transport, Diffusion, Mitochondrial	thf[c]	<=>	thf[m]	Transport, mitochondrial	
THMDt4	-18.2175327468733	-0.158335164720416	0.347256085138218	0.926470532105121	-18.29 +/- 0.4	-18.14 +/- 0.38	Thymidine Transport in via Sodium Symport	na1[e] + thymd[e]	->	na1[c] + thymd[c]	Transport, extracellular	SLC28A1;SLC28A3
THMMPt4	7.8291283480277	0.334952684597321	0.731468442802272	0.972557428300583	7.99 +/- 1.62	7.65 +/- 3.14	Thiamine Monophosphate Transport in via Anion Antiport	h2o[c] + thmmp[e]	<=>	h2o[e] + thmmp[c]	Transport, extracellular	SLC19A1
THRALANaEx	7.41259575550558	-1.06918046234737	0.0503779595189312	0.926470532105121	6.9 +/- 0.92	7.97 +/- 1.65	L-Alanine/L-Threonine Na-Dependent Exchange (Thr-L In)	ala_L[c] + na1[e] + thr_L[e]	->	ala_L[e] + na1[c] + thr_L[c]	Transport, extracellular	SLC1A4;SLC1A5
THRASNNaEx	7.57399606713454	-0.340710572502883	0.579384510797477	0.932690333429439	7.41 +/- 1.46	7.75 +/- 1.64	L-Threonine/L-Asparagine Na-Dependent Exchange (Thr-L In)	asn_L[c] + na1[e] + thr_L[e]	->	asn_L[e] + na1[c] + thr_L[c]	Transport, extracellular	SLC1A5
THRCYSNaEx	7.30553485306435	0.551571663935199	0.348898890344419	0.926470532105121	7.57 +/- 1.65	7.02 +/- 1.25	L-Cysteine/L-Threonine Na-Dependent Exchange (Thr-L In)	cys_L[c] + na1[e] + thr_L[e]	->	cys_L[e] + na1[c] + thr_L[c]	Transport, extracellular	SLC1A4;SLC1A5
THRGLNexR	9.14366214599486	-0.416686619580675	0.490093830926509	0.932690333429439	8.94 +/- 1.6	9.36 +/- 1.42	L-Threonine/Glycine Reversible Antiport	gln_L[c] + thr_L[e]	<=>	gln_L[e] + thr_L[c]	Transport, extracellular	SLC3A2;SLC7A10
THRGLNNaEx	7.57399606713454	-0.340710572502881	0.579384510797479	0.932690333429439	7.41 +/- 1.46	7.75 +/- 1.64	L-Threonine/L-Glutamine Na-Dependent Exchange (Thr-L In)	gln_L[c] + na1[e] + thr_L[e]	->	gln_L[e] + na1[c] + thr_L[c]	Transport, extracellular	SLC1A5
THRGLYexR	8.96988970298258	-0.747278541569335	0.210728246095878	0.926470532105121	8.61 +/- 1.64	9.36 +/- 1.28	L-Threonine/Glycine Reversible Antiport	gly[c] + thr_L[e]	<=>	gly[e] + thr_L[c]	Transport, extracellular	SLC3A2;SLC7A10
THRSERNaEx	7.78829821490429	0.603769211974692	0.339772847912359	0.926470532105121	8.08 +/- 1.65	7.47 +/- 1.5	L-Serine/L-Threonine Na-Dependent Exchange (Thr-L In)	na1[e] + ser_L[c] + thr_L[e]	->	na1[c] + ser_L[e] + thr_L[c]	Transport, extracellular	SLC1A4;SLC1A5
THRt4	7.44111894385842	-0.0638832323442893	0.913314570619253	0.992331289744284	7.41 +/- 1.46	7.47 +/- 1.5	L-Threonine via Sodium Symport	na1[e] + thr_L[e]	->	na1[c] + thr_L[c]	Transport, extracellular	ACE2;SLC38A1;SLC38A2;SLC6A14;SLC6A19;TMEM27
THYMDt1	7.42457372756732	0.436659314943483	0.457874662750138	0.932690333429439	7.63 +/- 1.62	7.2 +/- 1.29	Thymd Transport	thymd[e]	<=>	thymd[c]	Transport, extracellular	SLC29A1;SLC29A2
THYOXt	7.59907103683159	-0.973304177806254	0.19185860219943	0.926470532105121	7.13 +/- 1.92	8.11 +/- 1.77	T4 Transport via Bicarbonate Antiport	hco3[c] + thyox_L[e]	<=>	hco3[e] + thyox_L[c]	Transport, extracellular	SLCO1A2;SLCO1B1;SLCO1C1;SLCO4A1
THYOXt2	8.59748491343486	-0.384206413720163	0.525867137497361	0.932690333429439	8.41 +/- 1.63	8.8 +/- 1.39	T4 Transport via Facilitated Diffusion	thyox_L[e]	<=>	thyox_L[c]	Transport, extracellular	SLC16A2
TMNDNCCPT1	-15.1527258010446	0.246403026186234	0.679101075383858	0.965440995969551	-15.03 +/- 1.75	-15.28 +/- 1.16	Carnitine O-Palmitoyltransferase	crn[c] + tmndnccoa[c]	<=>	coa[c] + tmndnccrn[c]	Fatty acid beta oxidation	CPT1A;CPT1B;CPT1C
TRDR	-12.6390094395936	0.459937761298333	0.186545679012116	0.926470532105121	-12.42 +/- 1.13	-12.88 +/- 0.35	Thioredoxin Reductase (NADPH)	h[c] + nadph[c] + trdox[c]	->	nadp[c] + trdrd[c]	Nucleotide interconversion	TXNRD1
TRDR2	-9.89600902648368	0.822312156758109	0.172557124304364	0.926470532105121	-9.5 +/- 1.28	-10.32 +/- 1.69	Thioredoxin (Ubiquinone 10) Reductase (NADPH)	h[c] + nadph[c] + q10[c]	->	nadp[c] + q10h2[c]	Miscellaneous	TXNRD1
TRDR3	-9.47043912293748	0.467052878607042	0.301439519864766	0.926470532105121	-9.25 +/- 0.98	-9.71 +/- 1.26	Thioredoxin (Ubiquinone 10) Reductase (NADH)	h[c] + nadh[c] + q10[c]	->	nad[c] + q10h2[c]	Miscellaneous	TXNRD1
TRIODTHYt	6.35267569677882	-1.60985401763182	0.336903891058545	0.926470532105121	5.58 +/- 5.68	7.19 +/- 1.36	T3 Transport via Bicarbonate Antiport	hco3[c] + triodthy[e]	<=>	hco3[e] + triodthy[c]	Transport, extracellular	SLCO1A2;SLCO1B1;SLCO1B3;SLCO1C1;SLCO4A1
TRIODTHYt2	-14.1379080020822	0.321685500557264	0.627435459324812	0.946931584404425	-13.98 +/- 1.74	-14.31 +/- 1.58	T3 Transport via Facilitated Diffusion	triodthy[e]	<=>	triodthy[c]	Transport, extracellular	SLC16A2
TRIOK	-4.90147848544389	0.138967410507125	0.319781915310776	0.926470532105121	-4.83 +/- 0.26	-4.97 +/- 0.36	Triokinase	atp[c] + glyald[c]	->	adp[c] + g3p[c] + h[c]	Fructose and mannose metabolism	
TRPHYDRO2	-13.8802342913449	1.44087546343052	0.119788387509163	0.926470532105121	-13.19 +/- 2.37	-14.63 +/- 2.19	L-Tryptophan, Tetrahydrobiopterin:Oxygen Oxidoreductase (5-Hydroxylating)	o2[c] + thbpt[c] + trp_L[c]	->	5htrp[c] + thbpt4acam[c]	Tryptophan metabolism	TPH1;TPH2
TRPO2	-10.3495427039076	-0.350726498981825	0.132422524483046	0.926470532105121	-10.52 +/- 0.6	-10.17 +/- 0.49	L-Tryptophan:Oxygen 2, 3-Oxidoreductase (Decyclizing)	o2[c] + trp_L[c]	->	Lfmkynr[c]	Tryptophan metabolism	IDO1;IDO2;TDO2
TRPt4	7.13682310782131	0.0377061565305947	0.936575324936176	0.992331289744284	7.15 +/- 1.25	7.12 +/- 1.12	L-Tryptophan Transport in via Sodium Symport	na1[e] + trp_L[e]	->	na1[c] + trp_L[c]	Transport, extracellular	ACE2;SLC6A14;SLC6A19;TMEM27
TRYPTAOX	-12.4862882930421	0.673843599468483	0.344742360133266	0.926470532105121	-12.16 +/- 1.72	-12.84 +/- 1.85	Tryptamine:Oxygen Oxidoreductase (Deaminating) (Flavin-Containing)	h2o[c] + o2[c] + trypta[c]	->	h2o2[c] + id3acald[c] + nh4[c]	Tryptophan metabolism	AOC1;AOC2;MAOA;MAOB
TSULt4_3	9.16852141046823	0.0638829708446753	0.913314938701452	0.992331289744284	9.2 +/- 1.46	9.14 +/- 1.5	Thiosulfate Transport via Sodium Symport	3.0 na1[e] + tsul[e]	<=>	3.0 na1[c] + tsul[c]	Transport, extracellular	SLC13A1
TTDCAtr	-7.89414278830367	0.131646511173908	0.830558806364626	0.992331289744284	-7.83 +/- 1.38	-7.96 +/- 1.72	Tetradecanoate (Transport)	ttdca[e]	<=>	ttdca[c]	Transport, extracellular	SLC27A2
TTDCRNt	-8.90774434289053	-0.0970309386370474	0.556399305947972	0.932690333429439	-8.95 +/- 0.31	-8.86 +/- 0.45	Transport into the Mitochondria (Carnitine)	ttdcrn[c]	<=>	ttdcrn[m]	Fatty acid beta oxidation	SLC25A20
TYR3MO2	-12.4366743167651	0.432278236180759	0.438538587163078	0.932690333429439	-12.23 +/- 1.37	-12.66 +/- 1.42	Tyrosine 3-Monooxygenase	o2[c] + thbpt[c] + tyr_L[c]	->	34dhphe[c] + thbpt4acam[c]	Tyrosine metabolism	TH
TYRCBOX	-12.0322480599547	0.108384162344832	0.412283363078204	0.932690333429439	-11.98 +/- 0.4	-12.09 +/- 0.01	L-Tyrosine Carboxy-Lyase	h[c] + tyr_L[c]	->	co2[c] + tym[c]	Tyrosine metabolism	DDC
TYRt	8.18034399096986	-0.550332715524086	0.395211713147497	0.932690333429439	7.92 +/- 1.59	8.47 +/- 1.65	L-Tyrosine Transport	tyr_L[e]	<=>	tyr_L[c]	Transport, extracellular	SLC16A10
TYRt4	6.7767333274778	0.255532929377165	0.348746772856743	0.926470532105121	6.9 +/- 0.92	6.64 +/- 0	L-Tyrosine Transport in via Sodium Symport	na1[e] + tyr_L[e]	->	na1[c] + tyr_L[c]	Transport, extracellular	ACE2;SLC6A14;SLC6A19;TMEM27
UAG2EMAi	-16.4324258107618	0.0351568713127435	0.750299899768362	0.977357022434057	-16.42 +/- 0.23	-16.45 +/- 0.22	UDP-N-Acetyl-D-Glucosamine 2-Epimerase (Hydrolysis)	h2o[c] + uacgam[c]	->	acmana[c] + h[c] + udp[c]	Aminosugar metabolism	GNE
UDPGP	-12.2684478281839	0.833997908726088	0.162279855556626	0.926470532105121	-11.87 +/- 1.12	-12.7 +/- 1.78	UDPglucose Pyrophosphohydrolase	h2o[c] + udpg[c]	->	2.0 h[c] + g1p[c] + ump[c]	Starch and sucrose metabolism	ENPP1;ENPP2;ENPP3
UMPK2	-6.07295751692679	-0.526792623276095	0.433180919410348	0.932690333429439	-6.33 +/- 1.68	-5.8 +/- 1.69	UMP Kinase (CTP)	ctp[c] + ump[c]	<=>	cdp[c] + udp[c]	Nucleotide interconversion	CMPK1
UMPK2n	-4.58897337491658	0.122211192082633	0.304446830974011	0.926470532105121	-4.53 +/- 0.29	-4.65 +/- 0.2	UMP Kinase (CTP), Nuclear	ctp[n] + ump[n]	<=>	cdp[n] + udp[n]	Nucleotide interconversion	CMPK1
UMPK3	-5.75862821313149	-0.0664354837617562	0.908530634662692	0.992331289744284	-5.79 +/- 1.42	-5.72 +/- 1.5	UMP Kinase (UTP)	ump[c] + utp[c]	<=>	2.0 udp[c]	Nucleotide interconversion	CMPK1
UMPK3n	-6.22348367884672	0.882337779672951	0.291719636587914	0.926470532105121	-5.8 +/- 2.09	-6.68 +/- 2.09	UMP Kinase (UTP), Nuclear	ump[n] + utp[n]	<=>	2.0 udp[n]	Nucleotide interconversion	CMPK1
UMPK4	-5.93040062276926	-0.39065728167864	0.576985211987143	0.932690333429439	-6.12 +/- 1.7	-5.73 +/- 1.83	UMP Kinase (GTP)	gtp[c] + ump[c]	<=>	gdp[c] + udp[c]	Nucleotide interconversion	CMPK1
UMPK4n	-4.52716953579215	0.22050755283004	0.187193872209613	0.926470532105121	-4.42 +/- 0.49	-4.64 +/- 0.21	UMP Kinase (GTP), Nuclear	gtp[n] + ump[n]	<=>	gdp[n] + udp[n]	Nucleotide interconversion	CMPK1
UMPK5	-6.15582742371829	0.41381380527728	0.508443594136623	0.932690333429439	-5.96 +/- 1.49	-6.37 +/- 1.66	UMP Kinase (dATP)	datp[c] + ump[c]	<=>	dadp[c] + udp[c]	Nucleotide interconversion	CMPK1
UMPK5n	-6.87693833170804	-0.876656704100464	0.184393628010883	0.926470532105121	-7.3 +/- 1.1	-6.42 +/- 2.07	UMP Kinase (dATP), Nuclear	datp[n] + ump[n]	<=>	dadp[n] + udp[n]	Nucleotide interconversion	CMPK1
UMPK6	-4.40343859961153	-0.0542990721749952	0.896500841970629	0.992331289744284	-4.43 +/- 0.95	-4.38 +/- 1.14	UMP Kinase (dCTP)	dctp[c] + ump[c]	<=>	dcdp[c] + udp[c]	Nucleotide interconversion	CMPK1
UMPK6n	-6.28212827550488	0.768131947404078	0.35558450306876	0.926470532105121	-5.91 +/- 2.02	-6.68 +/- 2.15	UMP Kinase (dCTP), Nuclear	dctp[n] + ump[n]	<=>	dcdp[n] + udp[n]	Nucleotide interconversion	CMPK1
UMPK7	-5.21856678339929	-0.186765178388875	0.697355115748648	0.965440995969551	-5.31 +/- 1.43	-5.12 +/- 0.9	UMP Kinase (dGTP)	dgtp[c] + ump[c]	<=>	dgdp[c] + udp[c]	Nucleotide interconversion	CMPK1
UMPK7n	-5.31841403527359	-0.802754568402751	0.142648100955341	0.926470532105121	-5.7 +/- 1.65	-4.9 +/- 0.9	UMP Kinase (dGTP), Nuclear	dgtp[n] + ump[n]	<=>	dgdp[n] + udp[n]	Nucleotide interconversion	CMPK1
UMPKn	-6.30802243782974	0.727678603857605	0.424979667184005	0.932690333429439	-5.96 +/- 2.46	-6.69 +/- 2.1	UMP Kinase, Nuclear	atp[n] + ump[n]	<=>	adp[n] + udp[n]	Nucleotide interconversion	CMPK1
URATEt	6.47725931518271	0.841779751921929	0.320565806110827	0.926470532105121	6.88 +/- 2.26	6.04 +/- 1.95	Urate Export from Cytosol	urate[c]	->	urate[e]	Transport, extracellular	
UREAt5	-5.22609726512486	-0.148551360027763	0.231279035998198	0.926470532105121	-5.3 +/- 0.34	-5.15 +/- 0.13	Urea, Water Symport	h2o[e] + urea[e]	<=>	h2o[c] + urea[c]	Transport, extracellular	SLC5A1
UREAtm	-8.0511893618611	-0.314309880562533	0.564227085027434	0.932690333429439	-8.2 +/- 1.6	-7.89 +/- 1.05	Urea Transport via Diffusion	urea[c]	<=>	urea[m]	Urea cycle	AQP9
URIDK2m	-11.0004525624447	0.825228376382224	0.234709270360634	0.926470532105121	-10.6 +/- 1.39	-11.43 +/- 2.04	Uridylate Kinase (dUMP), Mitochondrial	atp[m] + dump[m]	<=>	adp[m] + dudp[m]	Nucleotide interconversion	DTYMK
URIK1	-12.316075560657	-0.878191976786701	0.159586142406036	0.926470532105121	-12.74 +/- 1.72	-11.86 +/- 1.32	Uridine Kinase (ATP:Uridine)	atp[c] + uri[c]	->	adp[c] + h[c] + ump[c]	Pyrimidine synthesis	UCK1;UCK2;UCKL1
URIt	7.29735689684022	-0.829099506162836	0.116044173562896	0.926470532105121	6.9 +/- 0.92	7.73 +/- 1.6	Uridine Faciliated Transport in Cytosol	uri[e]	<=>	uri[c]	Transport, extracellular	SLC29A1;SLC29A2
Uritn	-8.93423428329742	0.281681733797614	0.722358575243961	0.972557428300583	-8.8 +/- 1.38	-9.08 +/- 2.51	Uridine Transport in Nucleus	uri[c]	<=>	uri[n]	Transport, nuclear	
UTPtn	-3.61157714425765	0.261547518438041	0.60426643313903	0.93475415055998	-3.49 +/- 1.39	-3.75 +/- 1.11	UTP Diffusion in Nucleus	utp[c]	<=>	utp[n]	Transport, nuclear	
VALt4	7.04248757403005	0.234238518595736	0.60043261535347	0.933256375219432	7.15 +/- 1.25	6.92 +/- 0.96	L-Valine Transport in via Sodium Symport	na1[e] + val_L[e]	->	na1[c] + val_L[c]	Transport, extracellular	ACE2;SLC6A14;SLC6A19;TMEM27
VALt5m	-0.322795084136591	0.0236039118761222	0.935969770594954	0.992331289744284	-0.31 +/- 0.46	-0.34 +/- 0.94	Valine Reversible Mitochondrial Transport	val_L[c]	<=>	val_L[m]	Transport, mitochondrial	
VALTAm	-0.322795084136591	0.0236039118761222	0.935969770594954	0.992331289744284	-0.31 +/- 0.46	-0.34 +/- 0.94	Valine Transaminase, Mitochondiral	akg[m] + val_L[m]	<=>	3mob[m] + glu_L[m]	Valine, leucine, and isoleucine metabolism	BCAT2
VALtec	8.07727016481655	1.61511277675721	0.203802296135448	0.926470532105121	8.85 +/- 1.55	7.24 +/- 4.28	L-Valine Transport via Diffusion (Extracellular to Cytosol)	val_L[e]	<=>	val_L[c]	Transport, extracellular	SLC43A1;SLC43A2
XOLEST2te	7.83975031368679	0.17035528625144	0.795820961186132	0.992331289744284	7.92 +/- 1.68	7.75 +/- 1.64	Cholesterol Ester Transporter	xolest2_hs[e]	<=>	xolest2_hs[c]	Transport, extracellular	
r0002	8.73545835197595	-1.87339100899933	0.324474055069852	0.926470532105121	7.84 +/- 6.57	9.71 +/- 0.71	Active Transport	crn[c]	<=>	crn[r]	Transport, endoplasmic reticular	
r0016	-7.83210469893285	3.22613471883818	0.0742461600110719	0.926470532105121	-6.28 +/- 3.39	-9.51 +/- 5.34	Fe (II):Oxygen Oxidoreductase	4.0 fe2[e] + 4.0 h[e] + o2[e]	->	2.0 h2o[e] + 4.0 fe3[e]	Miscellaneous	CP;FTH1;FTL;FTMT
r0021	-8.72458024855533	-0.0833880660956492	0.8230896489328	0.992331289744284	-8.76 +/- 0.87	-8.68 +/- 0.99	Glutathione:NAD+ Oxidoreductase	2.0 gthrd[c] + nad[c]	<=>	gthox[c] + h[c] + nadh[c]	Glutathione metabolism	GSR
r0022	-8.61305703790966	0.273390858159493	0.446572856109411	0.932690333429439	-8.48 +/- 1.03	-8.76 +/- 0.71	Glutathione:NAD+ Oxidoreductase	2.0 gthrd[m] + nad[m]	<=>	gthox[m] + h[m] + nadh[m]	Glutathione metabolism	GSR
r0023	-16.9258678742179	-0.522672624678215	0.452103964430417	0.932690333429439	-17.18 +/- 1.62	-16.65 +/- 1.87	NADH:Ferricytochrome-B5 Oxidoreductase	2.0 HC00617[c] + nadh[c]	->	2.0 HC00619[c] + h[c] + nad[c]	Miscellaneous	CYB5R1;CYB5R2;CYB5R3
r0024	-9.55465171722652	0.0540727728007475	0.469119827281825	0.932690333429439	-9.53 +/- 0.13	-9.58 +/- 0	N- (Omega)-Hydroxyarginine, NADPH:Oxygen Oxidoreductase (Nitric-Oxide-Forming)	2.0 nwharg[c] + 2.0 o2[c] + nadph[c]	->	2.0 citr_L[c] + 2.0 h2o[c] + 2.0 no[c] + h[c] + nadp[c]	Arginine and proline metabolism	NOS1;NOS2;NOS3
r0034	-5.47737567765061	-0.0934198720297932	0.324697940032073	0.926470532105121	-5.52 +/- 0.2	-5.43 +/- 0.15	Carbon-Dioxide:Ammonia Ligase (ADP-Forming, Carbamate-Phosphorylating) 	2.0 atp[m] + co2[m] + h2o[m] + nh4[m]	->	2.0 adp[m] + 3.0 h[m] + cbp[m] + pi[m]	Urea cycle	CPS1
r0047	-8.67729123887193	0.992474619828995	0.0410475504120065	0.926470532105121	-8.2 +/- 0.36	-9.19 +/- 1.64	Adenosine 5-Monophosphate Phosphohydrolase	amp[m] + h2o[m]	->	adn[m] + pi[m]	Purine catabolism	NT5C;NT5C1A;NT5C1B;NT5C1B-RDH14;NT5C2;NT5C3A;NT5E;NT5M
r0068	-8.60364996924167	0.160811864769121	0.577802249259729	0.932690333429439	-8.53 +/- 0.29	-8.69 +/- 0.98	Acetyl Adenylate:Coa Ligase (AMP-Forming)	HC01672[c] + coa[c]	->	accoa[c] + amp[c] + h[c]	Miscellaneous	ACSS1;ACSS2
r0074	-9.27974471732953	-0.0492644854407658	0.547475544543401	0.932690333429439	-9.3 +/- 0.13	-9.25 +/- 0.13	L-Glutamate 5-Semialdehyde:NAD+ Oxidoreductase	glu5sa[m] + h2o[m] + nad[m]	<=>	2.0 h[m] + glu_L[m] + nadh[m]	Urea cycle	ALDH4A1
r0081	-13.1130124027541	-0.327211160368295	0.616206522843575	0.94188725773722	-13.27 +/- 1.36	-12.94 +/- 1.9	L-Alanine:2-Oxoglutarate Aminotransferase	akg[m] + ala_L[m]	<=>	glu_L[m] + pyr[m]	Citric acid cycle	GPT;GPT2
r0083	-5.49420173044622	-0.589441180278667	0.342029619830883	0.926470532105121	-5.78 +/- 1.5	-5.19 +/- 1.6	Oxalosuccinate:NADP+ Oxidoreductase (Decarboxylating)	HC01434[m] + h[m]	->	akg[m] + co2[m]	Miscellaneous	IDH1;IDH2;IDH3A;IDH3B;IDH3G
r0097	-8.60364996924167	0.160811864769121	0.577802249259729	0.932690333429439	-8.53 +/- 0.29	-8.69 +/- 0.98	Acetate:Coa Ligase (AMP-Forming)	ac[c] + atp[c] + h[c]	->	HC01672[c] + ppi[c]	Miscellaneous	ACSS1;ACSS2
r0119	-9.75967901620027	0.41132115040365	0.574025946608287	0.932690333429439	-9.56 +/- 1.78	-9.97 +/- 1.91	Guanosine 5-Triphosphate Pyrophosphohydrolase	gtp[c] + h2o[c]	->	gmp[c] + h[c] + ppi[c]	Purine catabolism	ITPA
r0122	-5.35254677236868	-0.121228819583315	0.912631634129822	0.992331289744284	-5.41 +/- 2.12	-5.29 +/- 3.39	GTP:Pyruvate O2-Phosphotransferase	gdp[c] + h[c] + pep[c]	->	gtp[c] + pyr[c]	Glycolysis/gluconeogenesis	PKLR
r0129	-9.08314814259535	-0.741629884565302	0.325872238357376	0.926470532105121	-9.44 +/- 1.92	-8.7 +/- 1.85	Gamma-Glutamyltranspeptidase	gthrd[c] + h2o[c]	<=>	cgly[c] + glu_L[c]	Glutathione metabolism	GGT1;GGT2;GGT5;GGT6;GGT7;GGTLC1;GGTLC2;LOC102724197
r0130	-8.94997482281463	-0.757827688346003	0.233444671608575	0.926470532105121	-9.31 +/- 1.68	-8.56 +/- 1.46	Gamma-Glutamyltranspeptidase	gthrd[e] + h2o[e]	<=>	cgly[e] + glu_L[e]	Glutathione metabolism	GGT1;GGT2;GGT5;GGT6;GGT7;GGTLC1;GGTLC2;LOC102724197
r0142	-9.3820118969108	0.334628427441114	0.382035397602048	0.932690333429439	-9.22 +/- 0.81	-9.56 +/- 1.08	Sulfite:Oxygen Oxidoreductase	h2o[m] + o2[m] + so3[m]	->	h2o2[m] + so4[m]	Methionine and cysteine metabolism	SUOX
r0153	-6.31365152415946	0.691479911273224	0.475420530515438	0.932690333429439	-5.98 +/- 2.06	-6.67 +/- 2.79	CTP:Pyruvate O2-Phosphotransferase	cdp[c] + h[c] + pep[c]	->	ctp[c] + pyr[c]	Glycolysis/gluconeogenesis	PKLR
r0160	-9.99640153409985	-1.78082845781816	0.00743319877583704	0.926470532105121	-10.85 +/- 0.88	-9.07 +/- 2.05	L-Serine:Pyruvate Aminotransferase	pyr[c] + ser_L[c]	->	ala_L[c] + hpyr[c]	Glycine, serine, alanine, and threonine metabolism	AGXT
r0165	-6.38578082914569	1.34270162575143	0.179644320859681	0.926470532105121	-5.74 +/- 2.33	-7.08 +/- 2.64	UTP:Pyruvate O2-Phosphotransferase	h[c] + pep[c] + udp[c]	->	pyr[c] + utp[c]	Glycolysis/gluconeogenesis	PKLR
r0170	-17.0939228538373	0.136400515259968	0.213667724162697	0.926470532105121	-17.03 +/- 0.18	-17.16 +/- 0.26	Farnesyl-Diphosphate:Farnesyl-Diphosphate Farnesyltransferase	2.0 frdp[r]	<=>	HC01118[r] + ppi[r]	Cholesterol metabolism	FDFT1
r0173	-5.42982766801497	0.949963680734592	0.0949382489144032	0.926470532105121	-4.97 +/- 0.24	-5.92 +/- 2	(S)-Lactate:NAD+ Oxidoreductase	lac_L[x] + nad[x]	<=>	h[x] + nadh[x] + pyr[x]	Glycolysis/gluconeogenesis	LDHA;LDHB;LDHC
r0178	-0.526290641477932	-0.849561102452776	0.519298773662464	0.932690333429439	-0.93 +/- 3.77	-0.08 +/- 2.76	Succinate-Semialdehyde:NAD+ Oxidoreductase	h2o[m] + nad[m] + sucsal[m]	<=>	2.0 h[m] + nadh[m] + succ[m]	Glutamate metabolism	ALDH5A1
r0179	-0.526290641477932	-0.849561102452776	0.519298773662464	0.932690333429439	-0.93 +/- 3.77	-0.08 +/- 2.76	Succinate-Semialdehyde:NADP+ Oxidoreductase	h2o[m] + nadp[m] + sucsal[m]	->	2.0 h[m] + nadph[m] + succ[m]	Glutamate metabolism	
